gene_id	gene_name	HCT116_EpiT_01	HCT116_EpiT_02	HCT116_EpiT_03	HCT116_Epi_01	HCT116_Epi_02	HCT116_Epi_03
SCP2D1	SCP2D1	0	0	0	0	0	0
SCPEP1	SCPEP1	607	641	568	759	875	904
SCRG1	SCRG1	0	0	0	0	0	0
SCRIB	SCRIB	8184	9703	8250	10333	10476	10317
SCRN1	SCRN1	6056	6675.001	5350	5999	6669	6355.001
SCRN2	SCRN2	220	271.001	224.999	357	397	383
SCRN3	SCRN3	177	214	152	170	205.001	188
SCRT1	SCRT1	2	0	2	1	1	0
SCRT2	SCRT2	0	0	0	0	0	0
SCT	SCT	0	0	0	0	0	0
SCTR	SCTR	0	0	0	0	0	0
SCUBE1	SCUBE1	24	30	29	110	78	77
SCUBE2	SCUBE2	8	6	5	7	8	5
SCUBE3	SCUBE3	0	1	0	0	0	0
SCXB	SCXB	16	30	16	33	31	28
SCYL1	SCYL1	3117	3325	2644	3429.999	3446	3326.999
SCYL2	SCYL2	1990	2194	1852	2218	2338	2399
SCYL3	SCYL3	266	254	245	291	281	270
SDAD1	SDAD1	2528	2638	2065.999	2156	2310	2185.001
SDC1	SDC1	2690	3093	2509	4069.001	4494	4093
SDC2	SDC2	0	0	0	0	0	0
SDC3	SDC3	1924	2179	1779	2669	2883	2631
SDC4	SDC4	6860	7449	6288	2919	2962	2715
SDC4P	SDC4P	0	0	0	0	0	0
SDCBP	SDCBP	2699.001	2787	2323	2794	2875	2973
SDCBP2	SDCBP2	18	23.348	14	34	22.329	18
SDCBP2-AS1	SDCBP2-AS1	72	80	64	92	81	81
SDCCAG3	SDCCAG3	2861.001	3299.001	2550	2536.001	2763	2552
SDCCAG8	SDCCAG8	404	480	332	350.001	424	345
SDE2	SDE2	2126	2324	2001	1891	2114	1995
SDF2	SDF2	727	803	613	800	836	689
SDF2L1	SDF2L1	1869	2093	1645	1973	2060	1854
SDF4	SDF4	4893	5566	4404	5189	5435	5278
SDHA	SDHA	3957.411	4483.165	3816.091	5248.307	5394.803	5096.363
SDHAF1	SDHAF1	431	525	378	448	396	398
SDHAF2	SDHAF2	1012	1077	912	866	945	917
SDHAP1	SDHAP1	219.203	269.149	219.548	295.724	272.094	303.539
SDHAP2	SDHAP2	339.195	312.447	322.295	503.297	413.453	405.087
SDHAP3	SDHAP3	95.759	97.688	74.244	131.997	89.79	79.818
SDHB	SDHB	3107	3176	2681	3046	3223	3132
SDHC	SDHC	2273	2619.001	1958.001	2465	2815.001	2536.001
SDHD	SDHD	3205.001	3275.001	2883.001	3122	3396.999	3084
SDK1	SDK1	2	0	0	4	0	0
SDK2	SDK2	14	1	6	2	4	0
SDPR	SDPR	3	0	0	2	1	9
SDR16C5	SDR16C5	47	57	41	61	64	63
SDR16C6P	SDR16C6P	0	0	0	0	0	0
SDR39U1	SDR39U1	549.001	556	479	544	520	499.999
SDR42E1	SDR42E1	939	936	869	993	1131	935
SDR9C7	SDR9C7	0	0	0	0	0	0
SDS	SDS	0	0	1	0	0	1
SDSL	SDSL	392	420	367	344	380	365
SEBOX	SEBOX	0	0	0	0	0	0
SEC11A	SEC11A	2295.999	2459.999	1976.999	2367	2441.999	2367.002
SEC11C	SEC11C	617	674	542	585	635	561
SEC13	SEC13	3282.001	3594.001	2990.001	3643	3823	3291
SEC14L1	SEC14L1	2246.29	2625.203	2324.84	3058.664	3239.626	3174.39
SEC14L1P1	SEC14L1P1	81.059	72	49	70	51	52
SEC14L2	SEC14L2	499	589	459	521	481	455
SEC14L3	SEC14L3	0	0	0	0	0	0
SEC14L4	SEC14L4	181	237	213	295	306.999	329.999
SEC14L5	SEC14L5	3	1	4	6	8	8
SEC14L6	SEC14L6	0	0	0	0	0	0
SEC16A	SEC16A	5117.999	6074.999	5301	5714.001	6011	5673
SEC16B	SEC16B	5	7	7	11	12	14
SEC1P	SEC1P	0	0	0	0	1	0
SEC22A	SEC22A	302	311	238	254	241	251
SEC22B	SEC22B	1157.496	1237.481	1034.776	1263.656	1356.522	1283.609
SEC22C	SEC22C	1650	1824	1602.001	2019	2007.999	1980.002
SEC23A	SEC23A	3003	3645	2781	3773	4171	3960
SEC23B	SEC23B	4069	4757	3828.001	3969	4332	3890
SEC23IP	SEC23IP	5078.001	5906	4690	5704	6005	5706
SEC24A	SEC24A	1733.999	1792	1722	1773	2004	1876
SEC24B	SEC24B	2241.999	2448	2040	2356.999	2393	2478.999
SEC24B-AS1	SEC24B-AS1	5	15	5	8	11	18
SEC24C	SEC24C	3063	3423	2891	3288	3658	3275
SEC24D	SEC24D	1165	1216	1043	1338	1339	1278
SEC31A	SEC31A	1762.999	1894	1689.002	2060.001	2147.999	2116
SEC31B	SEC31B	123	134	109	247	204	167
SEC61A1	SEC61A1	11599	13114	10681	12261	12585	12036
SEC61A2	SEC61A2	245	207	194	276	265	247
SEC61B	SEC61B	1359	1469	1217	1342	1578	1379
SEC61G	SEC61G	1867	1996	1641	1611	1830	1688
SEC62	SEC62	2616	2823	2214	2533	2881	2816
SEC63	SEC63	1534	1648	1358	1691	1820	1695
SECISBP2	SECISBP2	1180	1398	1082	1231.999	1263.001	1123.999
SECISBP2L	SECISBP2L	1270	1405	1113	1588	1746	1741
SECTM1	SECTM1	1412	1714	1396	134	163	156
SEH1L	SEH1L	3566.001	3832.999	3220.001	3287	3810	3704
SEL1L	SEL1L	1995.999	2243.001	1943	2524	2714.001	2553
SEL1L2	SEL1L2	0	0	0	0	0	0
SEL1L3	SEL1L3	2094	2532	2033.999	2014	2308	2112
SELE	SELE	0	0	0	0	0	0
SELENBP1	SELENBP1	1	0	0	0	0	0
SELK	SELK	605	668	584	501	600	585
SELL	SELL	26	31	30	38	44	55
SELM	SELM	878	793	682	640	634	628
SELO	SELO	881	902	663	1006	977	1013
SELP	SELP	0	0	0	0	1	0
SELPLG	SELPLG	16	10	13	8	9	9
SELT	SELT	2672	2856	2256	2708	2922	2711
SELV	SELV	0	0	0	0	0	0
SEMA3A	SEMA3A	369	347	230	273	323	242
SEMA3B	SEMA3B	86	103	88	254	260	204
SEMA3B-AS1	SEMA3B-AS1	0	0	0	0	0	0
SEMA3C	SEMA3C	1574	1710	1329	590	614	637
SEMA3D	SEMA3D	6	8	8	50	44	46
SEMA3E	SEMA3E	56	78	51	46	45	38
SEMA3F	SEMA3F	352	394	304	435.999	434	458
SEMA3G	SEMA3G	72	68	76	174	188	175
SEMA4A	SEMA4A	9	3	7	1	2	0
SEMA4B	SEMA4B	1690	2008	1738	1321	1415	1357
SEMA4C	SEMA4C	610	785	621	831	804	719
SEMA4D	SEMA4D	1002.999	1066	872	1076	1074	1133.001
SEMA4F	SEMA4F	341	362	312.001	512	470.001	511
SEMA4G	SEMA4G	154	169	174	292	311	306
SEMA5A	SEMA5A	0	0	0	0	0	0
SEMA5B	SEMA5B	0	0	1	1	1	3
SEMA6A	SEMA6A	149	248	183	268	375	228
SEMA6B	SEMA6B	1900	2275	1810	4263	4454	4140
SEMA6C	SEMA6C	108.999	137	116.999	225	183	177
SEMA6D	SEMA6D	0	0	0	0	0	0
SEMA7A	SEMA7A	2194	2589	1940.001	1203	1260	1209
SEMG1	SEMG1	0	0	0	0	0	0
SEMG2	SEMG2	0	0	0	0	0	0
SENCR	SENCR	0	0	0	0	0	0
SENP1	SENP1	1152	1238	1026	1205.001	1296	1159
SENP2	SENP2	1171.999	1399	1146	1297	1364	1196
SENP3	SENP3	2990.949	3312.911	2851.267	3042.58	2970.001	2839.65
SENP3-EIF4A1	SENP3-EIF4A1	270.842	336.302	230.219	300.176	347.57	296.795
SENP5	SENP5	2331	2543.999	2157.001	2290	2440	2332
SENP6	SENP6	3198.001	3533	2859.001	3041	3297.999	3352.001
SENP7	SENP7	204	291.999	182	356.001	342	320
SENP8	SENP8	99	96	77	95	127	127
SEP15	SEP15	3896	4414	3619	3939	4403	4107
SEPHS1	SEPHS1	2475	2683.001	2176	2484	2813	2573
SEPHS2	SEPHS2	2352	2724	2160	2068	2167	2106
SEPN1	SEPN1	2596	3132	2623	3731	4093	3742
SEPP1	SEPP1	2	1	3	10	17	8
SEPSECS	SEPSECS	429.001	505	419	476	457	437
SEPSECS-AS1	SEPSECS-AS1	0	3	10	13	2	6
SEPT1	SEPT1	41	21	26	13	21	15
SEPT10	SEPT10	3096	3529.001	2885	3881	4407.999	4118.999
SEPT11	SEPT11	6711.999	7734.999	6358	8020	8765	8504.999
SEPT12	SEPT12	0	0	0	0	0	0
SEPT14	SEPT14	1.003	0	0	0	0	0
SEPT2	SEPT2	10866	12191	9775.998	11512.999	12726	12095
SEPT3	SEPT3	220	238	212	600	571	606
SEPT4	SEPT4	24	30.999	31.001	74	56.001	68
SEPT5	SEPT5	144.072	125.158	65.352	241.738	191.303	242.295
SEPT5-GP1BB	SEPT5-GP1BB	94.929	88.843	98.647	108.745	238.697	117.133
SEPT6	SEPT6	221.001	352.001	244	302	281.001	263
SEPT7	SEPT7	4356.001	4721.001	3737.974	4483	4829	4751
SEPT7P2	SEPT7P2	157.936	153.559	150	147	165.767	124.858
SEPT7P9	SEPT7P9	1.011	0	1	2.063	1.011	2.065
SEPT8	SEPT8	1682.999	2022	1539	1800	1864.999	1681.999
SEPT9	SEPT9	12419.001	14133.001	12011	14604	15377	14390.001
SEPW1	SEPW1	1288	1567	1198	1612	1757	1569
SERAC1	SERAC1	334	326	297	376.999	421.999	410.001
SERBP1	SERBP1	21024.001	22975	19006	20779	22349	21704
SERF1A	SERF1A	105.929	0	0	33.226	9.359	100.916
SERF1B	SERF1B	405.071	547	449	456.774	618.641	419.084
SERF2	SERF2	4715.592	4906.517	4101.999	4878.639	5248.021	4825.615
SERF2-C15ORF63	SERF2-C15ORF63	38.754	21.515	0	3.582	9.216	3.657
SERGEF	SERGEF	232	253	204	305	288	309
SERHL	SERHL	0	1	0	0	0	0
SERHL2	SERHL2	1	2	7	1	0	6
SERINC1	SERINC1	1647	1828	1592	1556	1802	1751
SERINC2	SERINC2	2099	2304	1983	3218	3102	3094.999
SERINC3	SERINC3	1588	1917	1556	1728	1835	1743
SERINC4	SERINC4	4	0	0	1	0	1
SERINC5	SERINC5	2119	2403	1917	2974	3138	3505
SERP1	SERP1	3906	4410	3536	3710	4108	3815
SERP2	SERP2	0	0	0	0	0	0
SERPINA1	SERPINA1	114	105	84	88	84	112
SERPINA10	SERPINA10	0	0	0	0	0	0
SERPINA11	SERPINA11	0	0	0	0	0	0
SERPINA12	SERPINA12	0	0	0	0	0	0
SERPINA13P	SERPINA13P	0	0	0	0	0	0
SERPINA3	SERPINA3	2	0	0	3	1	1
SERPINA4	SERPINA4	0	0	0	0	0	0
SERPINA5	SERPINA5	10	5	2	30	32	18
SERPINA6	SERPINA6	0	0	0	0	0	0
SERPINA7	SERPINA7	0	0	0	0	0	0
SERPINA9	SERPINA9	0	0	0	0	0	0
SERPINB1	SERPINB1	1628	1865	1426	942.001	1036	905.001
SERPINB10	SERPINB10	0	0	0	0	0	0
SERPINB11	SERPINB11	0	0	0	0	0	0
SERPINB12	SERPINB12	0	0	0	0	0	0
SERPINB13	SERPINB13	0	0	0	0	0	0
SERPINB2	SERPINB2	7	6	6	0	0	0
SERPINB3	SERPINB3	0	0	0	0	0	1
SERPINB4	SERPINB4	0	0	1	0	0	0
SERPINB5	SERPINB5	519	509	439	868	956	966
SERPINB6	SERPINB6	1456	1658	1380.999	1555	1586.999	1450.999
SERPINB7	SERPINB7	8	2	4	0	3	4
SERPINB8	SERPINB8	347	385	283.001	187	174	184.001
SERPINB9	SERPINB9	2252	2355	1836	1400	1484	1366
SERPINC1	SERPINC1	4	3	0	7	16	6
SERPIND1	SERPIND1	0	3	0	0	0	0
SERPINE1	SERPINE1	763	967	876	371	373	380
SERPINE2	SERPINE2	1664.001	1876.001	1606	2270	2484	2278.999
SERPINE3	SERPINE3	0	0	0	0	1	0
SERPINF1	SERPINF1	0	0	2	3	4	4
SERPINF2	SERPINF2	13	4	10	42	45	67
SERPING1	SERPING1	7	7	7	0	0	0
SERPINH1	SERPINH1	3609.999	4125.999	3334.999	5121	5372.001	4970
SERPINI1	SERPINI1	64	84	86	95	125	103
SERPINI2	SERPINI2	0	0	1	0	0	0
SERTAD1	SERTAD1	721	824	655	723	770	724
SERTAD2	SERTAD2	3383	3834	3338	3133	3333	3285
SERTAD3	SERTAD3	465	454.001	442	523	556	538
SERTAD4	SERTAD4	0	0	0	4	4	2
SERTAD4-AS1	SERTAD4-AS1	0	1	2	1	5	7
SERTM1	SERTM1	0	0	0	0	0	0
SESN1	SESN1	181	188	135	391	441	433
SESN2	SESN2	1590	1819	1430	800	896	812
SESN3	SESN3	61	74	48	231	248	231
SESTD1	SESTD1	383	425	405	685	634	746
SET	SET	31201	35204.998	26453.999	28506	31639.998	30011.992
SETBP1	SETBP1	9	2	7	0	0	0
SETD1A	SETD1A	2608.999	3099.999	2764.999	3380.001	3427	3420.999
SETD1B	SETD1B	2383	3016	2603	2764.001	2831	2949
SETD2	SETD2	3769.999	4255.001	3373	4139	4261.999	4426
SETD3	SETD3	2070	2361	1885.001	2373	2432	2398
SETD4	SETD4	488.001	482.999	431	592	570.001	591.001
SETD5	SETD5	5495	6487	5450.001	6257.999	6232	6333.001
SETD6	SETD6	536	662	520	673.999	641.999	624.999
SETD7	SETD7	6412	7435	6201	6160	6651	6402
SETD8	SETD8	2466	2723	2310	2526	2611	2336
SETD9	SETD9	108	100	108	116	159	114
SETDB1	SETDB1	1212.001	1289.001	1176	1514	1477	1274.999
SETDB2	SETDB2	220	213	165	170	182	211
SETMAR	SETMAR	319	352.001	284	364.999	407.999	318.001
SETSIP	SETSIP	1	1.002	1	0	5.002	6.007
SETX	SETX	6752	7728.001	6317.999	7072.001	7605	7519.999
SEZ6	SEZ6	0	0	0	0	0	0
SEZ6L	SEZ6L	0	0	0	0	0	0
SEZ6L2	SEZ6L2	919.999	1150	942.001	1232	1316	1323.999
SF1	SF1	13564.999	15599	12714.999	14476	15035	14329.001
SF3A1	SF3A1	8451	9845	8289	8555	9164	8464
SF3A2	SF3A2	3282	3856	3258	4034	3957	3998
SF3A3	SF3A3	5581	6342	5116	5193	5585	5010
SF3B1	SF3B1	15230	16774	13545.999	15584	16848	16505
SF3B14	SF3B14	2349	2449	2056	1969	2211	1945
SF3B2	SF3B2	11356	12997	10648	12924	13208	12625
SF3B3	SF3B3	12237	13907	11638	12825	13684	12838
SF3B4	SF3B4	4035.339	4373.046	3655.486	4062.297	4141	3821
SF3B5	SF3B5	1992	2034	1724	1709	1780	1658
SFI1	SFI1	590	626	466.001	818.001	776.999	645
SFMBT1	SFMBT1	1516.934	1690	1458.001	1872.943	2016.976	2070
SFMBT2	SFMBT2	14	2	1	0	0	0
SFN	SFN	5532	5933	4970	5393	5355	5028
SFPQ	SFPQ	22049	24757.001	20348.999	22418.995	23325.999	22347
SFR1	SFR1	852.001	923.998	728	865	858	861
SFRP1	SFRP1	0	0	0	0	0	0
SFRP2	SFRP2	0	0	0	0	0	0
SFRP4	SFRP4	0	0	0	0	0	0
SFRP5	SFRP5	2	0	0	0	0	0
SFSWAP	SFSWAP	2423.999	2735	2242.999	2670.001	2714	2528
SFT2D1	SFT2D1	655	671	532	554	615	590
SFT2D2	SFT2D2	418	430	359	475	520	483
SFT2D3	SFT2D3	186	174	140	181	203	194
SFTA1P	SFTA1P	0	0	0	0	0	0
SFTA2	SFTA2	0	0	0	0	0	0
SFTA3	SFTA3	0	0	0	0	0	0
SFTPA1	SFTPA1	0	0	0	0	0	0
SFTPA2	SFTPA2	0	0	0	0	0	1
SFTPB	SFTPB	0	0	0	0	0	0
SFTPC	SFTPC	0	0	0	0	0	0
SFTPD	SFTPD	0	0	0	0	0	0
SFXN1	SFXN1	7090	7820	6192	7102	7711	7425
SFXN2	SFXN2	493	527	420.001	540	581	523
SFXN3	SFXN3	886	938	866	939	962	1006
SFXN4	SFXN4	1611.999	1769.001	1397	1272	1454	1396
SFXN5	SFXN5	246	284.001	229	368	329.999	349
SGCA	SGCA	0	0	0	0	0	0
SGCB	SGCB	1068	1252	1042	1367	1556	1396
SGCD	SGCD	0	0	0	0	0	0
SGCE	SGCE	154	190.999	176	224	243.001	198.999
SGCG	SGCG	0	0	0	0	0	0
SGCZ	SGCZ	0	0	0	0	0	0
SGIP1	SGIP1	4	11	8	16	14	25
SGK1	SGK1	161	199	144	133	128	136
SGK2	SGK2	9	7	6	17	7	20
SGK223	SGK223	1624	1957	1616	1747	1818	1855
SGK3	SGK3	494.358	571.867	408.582	598.46	665.427	576.597
SGK494	SGK494	175	177	172	174	148	186
SGMS1	SGMS1	1507	1824	1383	1120	1149.001	1148
SGMS2	SGMS2	1303.489	1601.497	1277	1379.822	1398.554	1317.113
SGOL1	SGOL1	925	924	789.999	938	960.001	932.999
SGOL1-AS1	SGOL1-AS1	0	0	3	0	0	0
SGOL2	SGOL2	1911.999	2013	1560	1923	2189	1972
SGPL1	SGPL1	4960	5935	4828	4651	4971	4676
SGPP1	SGPP1	851	962	732	899	918	940
SGPP2	SGPP2	96	113	88	119	145	119
SGSH	SGSH	383	408	385	409	395	362
SGSM1	SGSM1	75	51	78.001	156	152	136
SGSM2	SGSM2	1232	1380	1149	1619	1519	1489
SGSM3	SGSM3	961	1099	983.001	1250.001	1282.999	1110
SGTA	SGTA	6340	7283	6099	6642	7149	6391
SGTB	SGTB	587	642	550	627	692	691
SH2B1	SH2B1	1226.999	1529.999	1203	1747.998	1689	1528.001
SH2B2	SH2B2	299	292	267	334	336	336
SH2B3	SH2B3	3812	4307.999	3499	2383	2469.999	2365
SH2D1A	SH2D1A	22	18	9	0	0	0
SH2D1B	SH2D1B	5	2	0	4	1	2
SH2D2A	SH2D2A	99	73	46	30	37	31
SH2D3A	SH2D3A	1728	1645	1466.001	1451.001	1490	1498.001
SH2D3C	SH2D3C	10	6	13	20	16	26
SH2D4A	SH2D4A	1860.001	2055.001	1740	1788	1932.001	1976.001
SH2D4B	SH2D4B	1	3	2	1	7	2
SH2D5	SH2D5	526	523	477	466	472	417
SH2D6	SH2D6	0	2	0	0	2	1
SH2D7	SH2D7	0	0	0	0	0	0
SH3BGR	SH3BGR	37	41	30	40.999	48.999	41
SH3BGRL	SH3BGRL	455	432	356	587	590	518
SH3BGRL2	SH3BGRL2	217	275	190	250	306	275
SH3BGRL3	SH3BGRL3	1197	1177	1047	1399	1328	1394
SH3BP1	SH3BP1	1058	1147	1011	1393	1307	1317
SH3BP2	SH3BP2	2396.999	2748	2335.999	2820	2624	2567
SH3BP4	SH3BP4	3671	4272	3372	3189	3497	3203
SH3BP5	SH3BP5	764	884	756	902	925	950
SH3BP5-AS1	SH3BP5-AS1	190	155	148	257	164	160
SH3BP5L	SH3BP5L	934	982	843	1114	1088	1070
SH3D19	SH3D19	643.001	654	568.001	965	883	890.001
SH3D21	SH3D21	69	77	74.999	114	108	85
SH3GL1	SH3GL1	4467.001	5062	4090	4595.996	4860	4428
SH3GL1P1	SH3GL1P1	20.941	11.462	6.781	22.005	20.74	19.69
SH3GL1P2	SH3GL1P2	1.059	4.538	1.219	0	17.26	8.31
SH3GL2	SH3GL2	0	1	1	2	3	0
SH3GL3	SH3GL3	19	6	24	30	22	18
SH3GLB1	SH3GLB1	1609	1765	1353	1691	2025	1855
SH3GLB2	SH3GLB2	1057	1187	934	1248.001	1351	1214
SH3KBP1	SH3KBP1	2860	3104	2516	3103.999	3350	3024.999
SH3PXD2A	SH3PXD2A	421	553	474.001	838	970	871
SH3PXD2A-AS1	SH3PXD2A-AS1	4	6	11	17	24	14
SH3PXD2B	SH3PXD2B	2768	3381	2674	3709	3938	3770
SH3RF1	SH3RF1	2799	3361	2774	3944	4362	4315
SH3RF2	SH3RF2	1168.999	1249	1059	674	627.001	588
SH3RF3	SH3RF3	0	0	0	2	0	0
SH3RF3-AS1	SH3RF3-AS1	0	0	0	0	0	0
SH3TC1	SH3TC1	31	52	27	112	104.999	91
SH3TC2	SH3TC2	249	255	221	952	952	989
SH3YL1	SH3YL1	279.999	327	249.999	428.001	411.999	443.999
SHANK1	SHANK1	17	11	19	30	29	30
SHANK2	SHANK2	681	845	726.999	910	771	942
SHANK2-AS1	SHANK2-AS1	0	0	0	0	0	0
SHANK2-AS3	SHANK2-AS3	0	0	0	0	0	0
SHANK3	SHANK3	1636	2121	1831	1932	1995	2025
SHARPIN	SHARPIN	724	775	629	836	743	691
SHB	SHB	1482	1748	1484	2224	2312	2219
SHBG	SHBG	0	2	3	0	2	1
SHC1	SHC1	4041.999	4538	3908	5974.001	5853.001	5594
SHC2	SHC2	9	11	17	13	8	18
SHC3	SHC3	15	11	11	33	23	25
SHC4	SHC4	8	5	5	14	12	6
SHCBP1	SHCBP1	1895	2214	1746	2458	2605	2252
SHCBP1L	SHCBP1L	0	0	0	0	0	0
SHD	SHD	6	1	0	3	3	5
SHE	SHE	0	0	0	0	0	0
SHF	SHF	31.001	31	17	126	116	117.999
SHFM1	SHFM1	1244	1347	1095	1121	1231	1198
SHH	SHH	4	5	4	4	2	7
SHISA2	SHISA2	0	0	0	0	0	0
SHISA3	SHISA3	0	0	0	0	0	0
SHISA4	SHISA4	102	101	105	213	191.001	191
SHISA5	SHISA5	5042.001	5751	4684	2491.999	2553.001	2253.001
SHISA6	SHISA6	0	0	0	0	1	0
SHISA7	SHISA7	1	1	0	2	3	3
SHISA8	SHISA8	187	254.001	151	239	278.999	242.999
SHISA9	SHISA9	3	0	0	0	1	3
SHKBP1	SHKBP1	1488	1753	1485	2031	1841	1747
SHMT1	SHMT1	1352	1547	1210.999	1980.001	1964	1841
SHMT2	SHMT2	8997	9889	8178.001	8286	8590	7681.001
SHOC2	SHOC2	1805	1963	1615	1986	2016	2078
SHOX	SHOX	0	0	0	0	0	0
SHOX-2	SHOX	0	0	0	0	0	0
SHOX2	SHOX2	250	268	195.999	309	327	320.001
SHPK	SHPK	1681	2057	1653.968	1972.9	2072.762	1907
SHPRH	SHPRH	754.001	804	688.999	812	834	840
SHQ1	SHQ1	1451	1566	1313	1439	1513	1505
SHROOM1	SHROOM1	582.632	774.998	533.655	668.407	675.968	644.44
SHROOM2	SHROOM2	555	604	522	510	495	579
SHROOM3	SHROOM3	1656	1916	1692	3069	3173	3167
SHROOM4	SHROOM4	0	0	0	0	0	0
SI	SI	0	0	0	0	0	0
SIAE	SIAE	687	718	571	716	781	684
SIAH1	SIAH1	866	962	729	764	890	792
SIAH2	SIAH2	1526	1776	1287	1200	1341	1301
SIAH3	SIAH3	0	0	0	0	0	0
SIDT1	SIDT1	4	3	3	1	0	1
SIDT2	SIDT2	493	469	418	615	593	626
SIGIRR	SIGIRR	372.999	377	279.001	474	479	478
SIGLEC1	SIGLEC1	1	0	0	3	0	1
SIGLEC10	SIGLEC10	0	0	0	0	0	0
SIGLEC11	SIGLEC11	0	0	0	0	0	0
SIGLEC12	SIGLEC12	0	0	0	0	0	0
SIGLEC14	SIGLEC14	0	0	0	0	0	0
SIGLEC15	SIGLEC15	0	0	0	0	0	0
SIGLEC16	SIGLEC16	0	0	0	0	0	0
SIGLEC17P	SIGLEC17P	0	0	0	0	0	0
SIGLEC5	SIGLEC5	0	0	0	0	0	0
SIGLEC6	SIGLEC6	0	0	0	0	0	0
SIGLEC7	SIGLEC7	0	0	0	0	0	0
SIGLEC8	SIGLEC8	0	0	0	0	0	0
SIGLEC9	SIGLEC9	0	0	0	0	0	0
SIGLECL1	SIGLECL1	0	0	0	0	0	0
SIGMAR1	SIGMAR1	3226	3776	2979	3501	3775	3347
SIK1	SIK1	772.094	840.564	757.576	748.391	800.374	569.399
SIK2	SIK2	996	1184	1028	1612	1693	1739
SIK3	SIK3	1319	1534.999	1216	1503.999	1495.001	1376
SIKE1	SIKE1	1939.999	2182	1735.001	1916	2058	1935
SIL1	SIL1	484	638	486	602	532	516
SIM1	SIM1	0	0	0	0	0	1
SIM2	SIM2	700	847	630	682	768	682
SIMC1	SIMC1	466.141	485.677	383.393	694.275	687.783	637.79
SIN3A	SIN3A	3727	4491	3482.999	3828	4398	4078
SIN3B	SIN3B	1871	2190	1767	1901	1976	1801
SIPA1	SIPA1	1752	1935.999	1697	2444.001	2277.001	2266
SIPA1L1	SIPA1L1	1902	2199	1769	2006.001	2049	2169
SIPA1L2	SIPA1L2	686.999	781	643.001	1543.999	1455	1545
SIPA1L3	SIPA1L3	5022.999	6053	4895.001	4727.001	5024.001	4774
SIRPA	SIRPA	935.599	1009.784	851.864	1149.025	1125.01	1137.206
SIRPB1	SIRPB1	39.402	28.216	34.137	31.976	56.99	28.793
SIRPB2	SIRPB2	1	1	0	0	0	0
SIRPD	SIRPD	1	0	0	0	0	0
SIRPG	SIRPG	3	1	2	0	1	0
SIRT1	SIRT1	1318	1655	1230.001	1400	1561	1497
SIRT2	SIRT2	357	357	310	363.999	375	361
SIRT3	SIRT3	330	317	263.001	423	365	327
SIRT4	SIRT4	23	22	15	18	27	14
SIRT5	SIRT5	298.001	335	290.001	444	410	347
SIRT6	SIRT6	819	791	783	797.999	770	753
SIRT7	SIRT7	1254	1310	1181.999	1189	1227	1160
SIT1	SIT1	4	2	4	0	0	0
SIVA1	SIVA1	1749	1944	1614	2078	2022	1812
SIX1	SIX1	284	330	256	267	292	290
SIX2	SIX2	7	11	25	27	33	21
SIX3	SIX3	45	40	35	37	55	44
SIX3-AS1	SIX3-AS1	1	0	3	2	3	0
SIX4	SIX4	1424	1581	1414	1439	1443	1353
SIX5	SIX5	516	593	446	638	593	590
SIX6	SIX6	0	0	0	0	0	0
SKA1	SKA1	1519	1613	1361	1282.999	1324	1322
SKA2	SKA2	2223	2339	1875	2087	2267	2197
SKA3	SKA3	2185	2196.999	1819.999	1990	2110	1999.001
SKAP1	SKAP1	118.999	136	102	150	147	103
SKAP2	SKAP2	620	728	590	848	904	908
SKI	SKI	4653.001	5390	4647	5285	5782	5644.999
SKIDA1	SKIDA1	23	9	15	41	40	39
SKIL	SKIL	529	686	499	723.001	709	727
SKINTL	SKINTL	0	0	0	1	2	0
SKIV2L	SKIV2L	941	1085	942	1114	1028	995
SKIV2L2	SKIV2L2	4951	5533	4507	5054	5439	5377
SKOR1	SKOR1	3	4	4	7	7	12
SKOR2	SKOR2	0	0	0	0	0	0
SKP1	SKP1	4812	5034	4039	4653	5091	5032
SKP1P2	SKP1P2	0	0	2	0	3	0
SKP2	SKP2	2356	2571	2054	2821	3215.001	3039
SLA	SLA	56	47	28	0	1	0
SLA2	SLA2	21	10	11	5	1	7
SLAIN1	SLAIN1	13	8	0	0	0	0
SLAIN2	SLAIN2	2121	2314	1920	2270	2593	2560
SLAMF1	SLAMF1	11	9	10	0	0	0
SLAMF6	SLAMF6	8	8	3	0	0	0
SLAMF7	SLAMF7	50.001	24	25	11	0	5
SLAMF8	SLAMF8	0	3	0	0	0	0
SLAMF9	SLAMF9	0	0	0	2	0	0
SLBP	SLBP	5160	5791	4257	4435	4948	4673
SLC10A1	SLC10A1	0	0	0	0	0	0
SLC10A2	SLC10A2	0	0	0	0	0	0
SLC10A3	SLC10A3	687.999	799.999	635.001	763	789.999	748
SLC10A4	SLC10A4	461	518	411	433	446	477
SLC10A5	SLC10A5	21	32	21	41	46	24
SLC10A6	SLC10A6	0	0	1	5	0	3
SLC10A7	SLC10A7	205	224.001	162	231	170	163
SLC11A1	SLC11A1	1	0	4	2	0	1
SLC11A2	SLC11A2	1556	1507	1209.001	1309	1363	1273
SLC12A1	SLC12A1	0	0	0	0	0	0
SLC12A2	SLC12A2	3894	4486.001	3670	4848	5342	5494
SLC12A3	SLC12A3	0	0	0	0	1	0
SLC12A4	SLC12A4	825	979	809.778	1008.739	955.778	921
SLC12A5	SLC12A5	15	8	9	28	24	32
SLC12A6	SLC12A6	726	890	715.001	806	826.001	915
